Country,Date,Population,Internet_Penetration (%),Broadband_Speed (Mbps),Mobile_Broadband_Speed (Mbps),GDP_Per_Capita (USD),Education_Attainment_Index (%),Mobile_Data_Usage (GB per User),Digital_Investment (M USD),Digital_Literacy_Score (%),Sentiment_Score (Social Media),5G_Rollout_Status,Urban_Population_Split (%),Rural_Population_Split (%),Latitude,Longitude,Internet_Access_Cost (USD per Mbps),Device_Penetration (%),Cybersecurity_Incidents (Count),E_Commerce_Penetration (%),Government_Digital_Policy_Index (%),Network_Latency (ms),Cloud_Service_Adoption (%),IoT_Device_Density (per 1000 people),AI_Adoption_Index (%),Data_Privacy_Regulation_Strength (%),Energy_Consumption_for_Connectivity (kWh)
South Africa,01-10-2021,6966826,67.34483871,42.05677419,38.02096774,19940.94258,48.29870968,4.621290323,410.0822581,48.92129032,0.05,Partial,49.0883871,50.9116129,-46.4861,69.3395,3.162580645,68.09290323,1206,20.27096774,36.85096774,79.34709677,22.84451613,23.38548387,25.75806452,59.22225806,245.8070968
South Africa,01-11-2021,6966826,67.20666667,41.51766667,38.20766667,19953.563,48.33033333,4.649666667,410.802,48.92933333,0.120666667,Partial,50.12366667,49.87633333,-46.4861,69.3395,3.194,68.09066667,1094,20.299,36.86,79.386,22.84833333,23.422,25.77,59.20766667,244.9763333
South Africa,01-12-2021,6966826,67.53580645,41.85903226,38.15322581,19957.46548,48.38258065,4.645806452,411.0293548,48.9683871,-0.158709677,Partial,51.03548387,48.96451613,-46.4861,69.3395,3.166451613,68.11032258,1124,20.3283871,36.90354839,78.96645161,22.91,23.53967742,25.80516129,59.23354839,244.5177419
South Africa,01-01-2022,6966826,63.86483871,41.94322581,38.33451613,19961.15516,48.38580645,4.66,412.6467742,48.95903226,-0.139032258,Partial,52.72322581,47.27677419,-46.4861,69.3395,3.168064516,68.12483871,1205,20.39129032,36.88322581,79.25903226,22.92322581,23.55451613,25.85870968,59.24612903,244.9419355
South Africa,01-02-2022,6966826,64.01535714,42.47857143,38.55785714,19972.51857,48.4675,4.674285714,413.2682143,48.96642857,8.92E-18,Partial,48.62964286,51.37035714,-46.4861,69.3395,3.169642857,68.14964286,1034,20.42607143,36.91642857,78.975,22.915,23.49821429,25.81892857,59.2625,245.0007143
South Africa,01-03-2022,6966826,63.90129032,42.50516129,38.73741935,19981.04129,48.48870968,4.667741935,414.1212903,49.04677419,-0.033870968,Partial,50.68129032,49.31870968,-46.4861,69.3395,3.173870968,68.17258065,1149,20.43677419,36.92419355,79.01612903,22.92483871,23.62580645,25.84387097,59.27225806,245.6196774
South Africa,01-04-2022,6966826,63.88633333,42.66,38.764,19994.41,48.56033333,4.684,415.2213333,49.05366667,0.060666667,Partial,52.91333333,47.08666667,-46.4861,69.3395,3.185666667,68.21733333,1138,20.46833333,36.92566667,79.28366667,23.001,23.63466667,25.88366667,59.26,245.573
South Africa,01-05-2022,6966826,63.86354839,42.61387097,39.00419355,20002.3229,48.59258065,4.700967742,415.8696774,49.08967742,-0.12483871,Partial,47.04903226,52.95096774,-46.4861,69.3395,3.200322581,68.18419355,1111,20.50483871,36.94806452,79.46548387,23.02290323,23.79419355,25.90774194,59.30741935,245.9964516
South Africa,01-06-2022,6966826,63.94933333,42.61466667,39.12966667,20008.87733,48.615,4.703333333,416.644,49.11,-0.039333333,Partial,51.78766667,48.21233333,-46.4861,69.3395,3.172333333,68.21966667,1130,20.508,36.95933333,79.016,23.04566667,23.80066667,25.91333333,59.295,245.5106667
South Africa,01-07-2022,6966826,63.99677419,42.98,39.03096774,20011.04129,48.6683871,4.717096774,417.6225806,49.12129032,-0.060645161,Partial,49.92903226,50.07096774,-46.4861,69.3395,3.22483871,68.19967742,1188,20.56709677,36.97129032,79.27225806,23.0516129,23.83967742,25.93645161,59.31419355,245.2432258
South Africa,01-08-2022,6966826,63.84,43.29225806,39.4183871,20024.53548,48.74387097,4.730645161,418.8412903,49.19032258,0.136451613,Partial,47.5683871,52.4316129,-46.4861,69.3395,3.189354839,68.22548387,1154,20.61483871,36.97322581,78.97451613,23.09193548,23.82677419,25.95225806,59.32096774,245.26
South Africa,01-09-2022,6966826,63.909,43.337,39.42433333,20026.969,48.78033333,4.714,418.0223333,49.206,-0.177333333,Partial,49.534,50.466,-46.4861,69.3395,3.149333333,68.26333333,1127,20.63066667,36.962,79.363,23.127,23.841,25.95833333,59.313,245.0773333
South Africa,01-10-2022,6966826,63.88354839,43.85870968,39.59064516,20042.87484,48.83032258,4.731612903,420.3658065,49.20290323,-0.07516129,Partial,48.32451613,51.67548387,-46.4861,69.3395,3.171290323,68.30677419,1194,20.67903226,36.97612903,78.99677419,23.1483871,23.86387097,25.94774194,59.34,245.8680645
South Africa,01-11-2022,6966826,63.84633333,43.71,39.438,20050.83133,48.82033333,4.743666667,420.674,49.21666667,0.058666667,Partial,46.102,53.898,-46.4861,69.3395,3.179,68.29733333,1063,20.707,36.95866667,78.945,23.133,23.936,25.99133333,59.341,244.879
South Africa,01-12-2022,6966826,63.90322581,43.63548387,39.74451613,20059.35419,48.90935484,4.757741935,421.6132258,49.25677419,0.04483871,Partial,51.82774194,48.17225806,-46.4861,69.3395,3.17483871,68.35870968,1149,20.7216129,37.00548387,79.18580645,23.22677419,23.92129032,26.00225806,59.35129032,245.5009677
South Africa,01-01-2023,6966826,66.15354839,44.36677419,39.84290323,20069.77903,48.94451613,4.763548387,422.4167742,49.28516129,0.03516129,Partial,50.88645161,49.11354839,-46.4861,69.3395,3.182258065,68.30548387,1161,20.78741935,36.99258065,79.19032258,23.23129032,24.05258065,26.00870968,59.30451613,245.2016129
South Africa,01-02-2023,6966826,66.03392857,44.22107143,39.87785714,20076.70464,49.01035714,4.783571429,423.7667857,49.2775,-0.045357143,Partial,48.32857143,51.67142857,-46.4861,69.3395,3.195357143,68.33714286,1021,20.81464286,37.00464286,79.20285714,23.23142857,24.09107143,26.05357143,59.39107143,245.0892857
South Africa,01-03-2023,6966826,65.99516129,44.38,40.07387097,20084.60065,49.03,4.777096774,424.0235484,49.32580645,-0.07516129,Partial,54.42483871,45.57516129,-46.4861,69.3395,3.213870968,68.32645161,1187,20.83258065,37.00129032,79.18677419,23.24903226,24.03967742,26.05516129,59.34483871,244.8374194
South Africa,01-04-2023,6966826,66.13766667,44.68166667,40.21333333,20091.06533,49.053,4.779,425.2193333,49.346,0.104666667,Partial,53.385,46.615,-46.4861,69.3395,3.176333333,68.35233333,1133,20.861,37.03566667,78.93866667,23.26133333,24.15766667,26.024,59.343,244.535
South Africa,01-05-2023,6966826,66.13419355,44.91774194,40.25290323,20106.11742,49.11290323,4.797741935,425.4435484,49.35870968,-0.016129032,Partial,48.66935484,51.33064516,-46.4861,69.3395,3.186451613,68.39709677,1138,20.89354839,37.06451613,78.89903226,23.31516129,24.21387097,26.08483871,59.38870968,244.9864516
South Africa,01-06-2023,6966826,65.93133333,44.706,40.391,20109.32133,49.13133333,4.797666667,427.228,49.423,-0.126,Partial,51.50466667,48.49533333,-46.4861,69.3395,3.160333333,68.43766667,1141,20.92266667,37.062,78.95,23.316,24.248,26.119,59.42066667,244.539
South Africa,01-07-2023,6966826,66.14516129,45.05580645,40.64935484,20114.94935,49.19419355,4.827419355,427.2525806,49.41612903,0.021935484,Partial,49.21741935,50.78258065,-46.4861,69.3395,3.17516129,68.42903226,1158,20.98322581,37.04290323,78.72419355,23.36806452,24.30516129,26.12322581,59.40709677,245.4190323
South Africa,01-08-2023,6966826,66.07032258,44.95290323,40.74967742,20126.96935,49.24483871,4.83,428.6403226,49.45483871,-0.16516129,Partial,50.80709677,49.19290323,-46.4861,69.3395,3.211935484,68.42225806,1163,21.00741935,37.03774194,79.10129032,23.38935484,24.29129032,26.13387097,59.42870968,244.8587097
South Africa,01-09-2023,6966826,66.15866667,45.27266667,40.852,20136.42267,49.27966667,4.816666667,429.5163333,49.46933333,-0.009666667,Partial,52.74133333,47.25866667,-46.4861,69.3395,3.172,68.44633333,1096,21.03566667,37.07333333,79.38933333,23.408,24.38266667,26.16733333,59.44333333,245.2086667
South Africa,01-10-2023,6966826,65.88677419,45.52193548,41.03903226,20142.80516,49.32354839,4.836451613,430.5687097,49.52096774,-0.029677419,Partial,51.71193548,48.28806452,-46.4861,69.3395,3.158387097,68.48322581,1176,21.04225806,37.07193548,79.03935484,23.41967742,24.35870968,26.14870968,59.40322581,245.5106452
South Africa,01-11-2023,6966826,66.03066667,46.21433333,41.13833333,20146.48133,49.325,4.836666667,430.8953333,49.52466667,0.089666667,Partial,49.69533333,50.30466667,-46.4861,69.3395,3.214666667,68.51933333,1106,21.13866667,37.07133333,79.244,23.47333333,24.45666667,26.18133333,59.41733333,245.1186667
South Africa,01-12-2023,6966826,66.05064516,45.81258065,41.31967742,20163.35129,49.36935484,4.859032258,431.6519355,49.5516129,-0.179032258,Partial,49.78,50.22,-46.4861,69.3395,3.160645161,68.53,1150,21.15741935,37.1016129,78.97967742,23.48580645,24.47741935,26.23516129,59.43677419,245.433871
South Africa,01-01-2024,6966826,67.83774194,46.10193548,41.4483871,20163.73581,49.42903226,4.859032258,433.0629032,49.57387097,0.06516129,Partial,49.61806452,50.38193548,-46.4861,69.3395,3.210645161,68.53580645,1231,21.17483871,37.09903226,78.99032258,23.55032258,24.59096774,26.20935484,59.43580645,245.5583871
South Africa,01-02-2024,6966826,67.93310345,46.31551724,41.35448276,20172.22034,49.47,4.863103448,432.6413793,49.59103448,-0.107241379,Partial,46.91517241,53.08482759,-46.4861,69.3395,3.131034483,68.5762069,1109,21.21896552,37.13068966,79.22448276,23.53827586,24.62931034,26.25034483,59.46724138,245.13
South Africa,01-03-2024,6966826,67.97451613,46.09903226,41.62451613,20180.64355,49.52645161,4.886451613,434.4425806,49.61967742,0.109677419,Partial,49.69516129,50.30483871,-46.4861,69.3395,3.155806452,68.55387097,1234,21.24903226,37.13129032,79.19193548,23.56967742,24.67516129,26.2516129,59.45322581,245.5519355
South Africa,01-04-2024,6966826,67.815,46.57766667,41.71866667,20185.43067,49.563,4.896666667,435.237,49.65733333,-0.001666667,Partial,50.98366667,49.01633333,-46.4861,69.3395,3.178,68.57166667,1138,21.26366667,37.12933333,79.39766667,23.58866667,24.71066667,26.32133333,59.47833333,245.1483333
South Africa,01-05-2024,6966826,67.85064516,46.3183871,42.01967742,20200.83935,49.56451613,4.892258065,436.3832258,49.67096774,-0.056774194,Partial,52.01225806,47.98774194,-46.4861,69.3395,3.155806452,68.58387097,1151,21.2916129,37.15322581,79.21967742,23.62451613,24.79709677,26.26580645,59.49064516,245.6848387
South Africa,01-06-2024,6966826,68.086,47.22166667,42.013,20206.70333,49.67533333,4.906,436.667,49.72166667,-0.154666667,Partial,44.29966667,55.70033333,-46.4861,69.3395,3.165666667,68.63633333,1120,21.312,37.14433333,79.43666667,23.64866667,24.73433333,26.30666667,59.50766667,245.8443333
South Africa,01-07-2024,6966826,67.84612903,47.2583871,42.14580645,20214.90677,49.7,4.908387097,437.6919355,49.7316129,-0.15483871,Partial,51.39,48.61,-46.4861,69.3395,3.204193548,68.63935484,1142,21.36193548,37.19,79.12612903,23.67483871,24.7983871,26.2983871,59.47483871,244.9519355
South Africa,01-08-2024,6966826,67.90645161,47.15903226,42.06225806,20220.24226,49.68451613,4.932258065,439.2158065,49.81419355,0.077741935,Partial,51.12419355,48.87580645,-46.4861,69.3395,3.171612903,68.66677419,1120,21.41258065,37.15677419,78.88322581,23.70806452,24.82387097,26.35225806,59.51032258,245.4545161
South Africa,01-09-2024,6966826,67.77466667,47.018,42.373,20235.42533,49.753,4.921666667,440.162,49.796,-0.071,Partial,45.36466667,54.63533333,-46.4861,69.3395,3.167,68.688,1107,21.42066667,37.17233333,79.006,23.70866667,24.894,26.364,59.53966667,245.279
South Africa,01-10-2024,6966826,67.81032258,47.66387097,42.57032258,20242.35129,49.81806452,4.945483871,439.8467742,49.78258065,-0.002580645,Partial,46.90322581,53.09677419,-46.4861,69.3395,3.176129032,68.67354839,1170,21.48032258,37.18580645,79.06967742,23.76064516,24.92548387,26.38096774,59.52645161,245.13
South Africa,01-11-2024,6966826,67.92266667,47.77233333,42.60233333,20247.274,49.81666667,4.939666667,441.0523333,49.82533333,-0.082333333,Partial,53.08066667,46.91933333,-46.4861,69.3395,3.204,68.69066667,1176,21.509,37.18533333,79.33,23.80833333,24.94966667,26.362,59.53066667,244.9893333
South Africa,01-12-2024,6966826,67.85483871,48.07903226,42.75903226,20251.37097,49.86806452,4.970645161,441.5764516,49.83870968,-0.06483871,Partial,49.56709677,50.43290323,-46.4861,69.3395,3.160967742,68.68870968,1160,21.54870968,37.19935484,79.11741935,23.79419355,24.98967742,26.38806452,59.52806452,245.6687097
South Africa,01-01-2025,6966826,69.27032258,48.04,42.93903226,20268.00129,49.96612903,4.976129032,443.1712903,49.90129032,0.018064516,Partial,46.32451613,53.67548387,-46.4861,69.3395,3.183870968,68.74741935,1160,21.5683871,37.2016129,79.16967742,23.83580645,25.05290323,26.40967742,59.59290323,245.0977419
South Africa,01-02-2025,6966826,69.07571429,48.20785714,43.14214286,20274.77286,49.97928571,4.9775,443.0942857,49.91821429,-0.045,Partial,47.45857143,52.54142857,-46.4861,69.3395,3.157142857,68.74392857,1048,21.60321429,37.17857143,79.25607143,23.83321429,25.11857143,26.46464286,59.58535714,244.9296429
South Africa,01-03-2025,6966826,69.40096774,48.39193548,43.29451613,20283.29677,50.02129032,4.97,444.1106452,49.89193548,-0.096129032,Partial,46.59612903,53.40387097,-46.4861,69.3395,3.201612903,68.74419355,1119,21.64096774,37.21645161,78.66645161,23.85709677,25.16225806,26.44483871,59.57032258,245.2251613
South Africa,01-04-2025,6966826,69.38533333,48.70533333,43.195,20292.761,50.05333333,4.983,444.721,49.97433333,-0.014333333,Partial,50.419,49.581,-46.4861,69.3395,3.175666667,68.76533333,1166,21.66833333,37.182,78.964,23.86333333,25.12,26.455,59.56766667,246.008
South Africa,01-05-2025,6966826,69.13645161,48.76774194,43.29870968,20297.64806,50.11129032,5.002580645,445.7806452,49.99967742,-0.155483871,Partial,46.25354839,53.74645161,-46.4861,69.3395,3.153870968,68.79225806,1169,21.70387097,37.24935484,79.26870968,23.89677419,25.11387097,26.46483871,59.57516129,244.9232258
South Africa,01-06-2025,6966826,69.31,49.06566667,43.416,20304.27267,50.149,4.999666667,446.691,50.03366667,-0.044333333,Partial,46.389,53.611,-46.4861,69.3395,3.177333333,68.81066667,1116,21.75566667,37.261,79.13133333,23.95533333,25.24033333,26.509,59.61566667,245.405
South Africa,01-07-2025,6966826,69.235,48.92,43.925,20320.585,50.1425,5,448.815,50.02,0.365,Partial,55.9025,44.0975,-46.4861,69.3395,3.12,68.82,146,21.8875,37.2175,78.765,23.9875,25.3325,26.55,59.5575,244.5225
South Korea,01-01-2015,27522545,64.63741935,91.45483871,67.64741935,51810.47032,77.68032258,13.09516129,592.1074194,74.86483871,-0.023548387,None,74.23290323,25.76709677,-48.1708,67.1432,0.936129032,81.14935484,7153,77.11193548,85.13935484,23.92354839,48.01806452,65.87548387,44.33741935,78.68064516,206.2212903
South Korea,01-02-2015,27522545,64.45321429,91.75607143,67.57428571,51819.90643,77.71571429,13.11071429,593.3410714,74.87821429,0.074285714,None,75.72321429,24.27678571,-48.1708,67.1432,0.8625,81.15357143,6453,77.15857143,85.13321429,24.09928571,48.0375,65.85285714,44.33285714,78.72607143,206.5778571
South Korea,01-03-2015,27522545,64.67870968,91.68032258,67.75064516,51825.60613,77.77935484,13.12516129,594.4119355,74.9283871,-0.180322581,None,78.01354839,21.98645161,-48.1708,67.1432,0.87516129,81.17516129,7159,77.15870968,85.14806452,24.07258065,48.03870968,65.94516129,44.35451613,78.72419355,206.2296774
South Korea,01-04-2015,27522545,64.49,91.893,67.945,51833.25967,77.84433333,13.12666667,595.1993333,74.941,0.133,None,76.594,23.406,-48.1708,67.1432,0.887,81.19133333,6892,77.18133333,85.172,23.93433333,48.09766667,66.01433333,44.35666667,78.77066667,206.4253333
South Korea,01-05-2015,27522545,64.54516129,92.2083871,68.12064516,51839.39419,77.88225806,13.14935484,596.2225806,74.96516129,-0.052903226,None,76.49129032,23.50870968,-48.1708,67.1432,0.906774194,81.22032258,7161,77.23064516,85.15580645,24.17096774,48.09516129,66.02129032,44.39806452,78.75258065,205.8083871
South Korea,01-06-2015,27522545,64.576,91.85433333,68.17133333,51852.93233,77.88366667,13.138,597.238,74.97233333,0.171,None,76.65166667,23.34833333,-48.1708,67.1432,0.897333333,81.21833333,7002,77.29,85.15066667,23.56533333,48.115,66.09733333,44.419,78.705,206.0713333
South Korea,01-07-2015,27522545,64.60064516,92.74354839,68.38354839,51868.87129,77.94,13.14064516,597.4377419,75.0583871,-0.053225806,None,76.86677419,23.13322581,-48.1708,67.1432,0.84516129,81.22516129,7154,77.28064516,85.18612903,23.91935484,48.16548387,66.17903226,44.46548387,78.76645161,206.5835484
South Korea,01-08-2015,27522545,64.37967742,92.7216129,68.31193548,51868.04452,77.96806452,13.14741935,598.2687097,75.03290323,0.164193548,None,76.36290323,23.63709677,-48.1708,67.1432,0.903548387,81.27806452,7093,77.36193548,85.21096774,23.83806452,48.1816129,66.19645161,44.42806452,78.78064516,206.5929032
South Korea,01-09-2015,27522545,64.478,92.97433333,68.58366667,51875.48833,78.032,13.17466667,599.6016667,75.076,-0.030333333,None,74.14533333,25.85466667,-48.1708,67.1432,0.916,81.25533333,6948,77.37166667,85.18466667,24.12533333,48.19966667,66.221,44.46766667,78.81,206.2803333
South Korea,01-10-2015,27522545,64.44387097,92.87741935,68.86096774,51883.48742,78.06774194,13.18548387,600.423871,75.06806452,0.099677419,None,74.47967742,25.52032258,-48.1708,67.1432,0.908709677,81.2816129,7097,77.41677419,85.2083871,24.09709677,48.21806452,66.36548387,44.49709677,78.7683871,205.713871
South Korea,01-11-2015,27522545,64.53566667,93.698,68.81866667,51894.26233,78.139,13.191,600.7376667,75.11233333,0.067666667,None,75.51933333,24.48066667,-48.1708,67.1432,0.899,81.29933333,6925,77.44166667,85.22033333,24.04366667,48.26366667,66.38966667,44.53433333,78.802,205.935
South Korea,01-12-2015,27522545,64.48,93.21967742,68.83322581,51906.49,78.16225806,13.19451613,602.0035484,75.13677419,-0.109032258,None,77.15774194,22.84225806,-48.1708,67.1432,0.902580645,81.33290323,7125,77.49903226,85.22645161,23.78935484,48.27193548,66.29548387,44.52870968,78.7816129,205.9767742
South Korea,01-01-2016,27522545,67.5283871,93.48677419,69.18258065,51909.80774,78.22387097,13.21,602.3212903,75.14516129,0.010322581,None,75.19290323,24.80709677,-48.1708,67.1432,0.913870968,81.31322581,7193,77.5283871,85.23258065,23.94580645,48.31903226,66.38064516,44.54806452,78.79129032,206.2303226
South Korea,01-02-2016,27522545,67.52655172,93.61689655,69.28068966,51927.64,78.25448276,13.21862069,603.6755172,75.21206897,0.224827586,None,71.97655172,28.02344828,-48.1708,67.1432,0.878275862,81.33241379,6650,77.54551724,85.21689655,23.93068966,48.33206897,66.44827586,44.57103448,78.84413793,205.7917241
South Korea,01-03-2016,27522545,67.62516129,93.73354839,69.36225806,51928.26387,78.27290323,13.22516129,603.7516129,75.22032258,0.113225806,None,75.80096774,24.19903226,-48.1708,67.1432,0.865483871,81.32612903,7167,77.59548387,85.26419355,23.86354839,48.3583871,66.45870968,44.58193548,78.84548387,205.9967742
South Korea,01-04-2016,27522545,67.58366667,93.97166667,69.28533333,51942.32233,78.292,13.22766667,605.842,75.25733333,-0.076333333,None,73.30966667,26.69033333,-48.1708,67.1432,0.906666667,81.37433333,6909,77.60433333,85.25966667,24.056,48.39166667,66.47433333,44.585,78.84033333,206.1943333
South Korea,01-05-2016,27522545,67.44677419,94.16516129,69.4116129,51943.83452,78.34354839,13.22645161,605.6135484,75.23129032,0.100645161,None,74.73677419,25.26322581,-48.1708,67.1432,0.852258065,81.41870968,7151,77.63419355,85.23387097,24.03354839,48.40677419,66.58806452,44.61354839,78.87322581,206.4106452
South Korea,01-06-2016,27522545,67.64133333,94.234,69.748,51962.17167,78.37433333,13.25366667,606.62,75.29433333,-0.034,None,74.94933333,25.05066667,-48.1708,67.1432,0.859333333,81.43833333,6916,77.68166667,85.31866667,24.14266667,48.47666667,66.55166667,44.59666667,78.862,206.1893333
South Korea,01-07-2016,27522545,67.55967742,94.39935484,69.83032258,51971.98194,78.43935484,13.25935484,607.4690323,75.30903226,0.063548387,None,73.92709677,26.07290323,-48.1708,67.1432,0.872258065,81.45612903,7115,77.74709677,85.26741935,24.17903226,48.43774194,66.66516129,44.64258065,78.86741935,206.0512903
South Korea,01-08-2016,27522545,67.44322581,95.07451613,69.86032258,51967.0271,78.48903226,13.2583871,608.58,75.36290323,0.008709677,None,76.6883871,23.3116129,-48.1708,67.1432,0.876129032,81.47548387,7167,77.74903226,85.29645161,24.05645161,48.46354839,66.70645161,44.65645161,78.86193548,206.4577419
South Korea,01-09-2016,27522545,67.453,94.62433333,70.05033333,51975.49033,78.57033333,13.26433333,609.393,75.35566667,-0.068,None,74.64866667,25.35133333,-48.1708,67.1432,0.913,81.44066667,6932,77.77433333,85.30866667,24.15666667,48.48733333,66.70933333,44.64933333,78.88533333,205.962
South Korea,01-10-2016,27522545,67.58451613,94.94129032,70.1516129,51988.37742,78.58483871,13.2683871,610.1825806,75.38806452,0.001290323,None,76.50677419,23.49322581,-48.1708,67.1432,0.890967742,81.49935484,7148,77.80806452,85.29193548,24.25064516,48.54516129,66.74032258,44.6983871,78.8916129,205.9229032
South Korea,01-11-2016,27522545,67.55333333,95.13733333,70.45866667,51997.70967,78.58066667,13.28966667,610.9186667,75.44466667,-0.046666667,None,77.495,22.505,-48.1708,67.1432,0.886666667,81.49766667,6922,77.81633333,85.293,23.95633333,48.555,66.821,44.70433333,78.89066667,205.8436667
South Korea,01-12-2016,27522545,67.57548387,94.83580645,70.3583871,52009.74355,78.62064516,13.31870968,611.7509677,75.45032258,0.203870968,None,74.52709677,25.47290323,-48.1708,67.1432,0.882903226,81.50290323,7190,77.88516129,85.31387097,23.84612903,48.61483871,66.83516129,44.71419355,78.91064516,206.1122581
South Korea,01-01-2017,27522545,70.48064516,95.6183871,70.60774194,52017.60484,78.70870968,13.31516129,612.6358065,75.46548387,-0.193548387,None,75.57451613,24.42548387,-48.1708,67.1432,0.87483871,81.51387097,7168,77.87612903,85.35967742,23.90967742,48.64387097,66.88741935,44.73419355,78.94419355,206.4748387
South Korea,01-02-2017,27522545,70.44285714,95.56357143,70.80607143,52014.8575,78.73285714,13.30928571,614.015,75.50178571,0.027857143,None,75.24321429,24.75678571,-48.1708,67.1432,0.8725,81.55821429,6472,77.95071429,85.35607143,23.91071429,48.635,66.97392857,44.75571429,78.92392857,205.5689286
South Korea,01-03-2017,27522545,70.52870968,95.52580645,70.73451613,52034.94,78.76096774,13.33451613,614.2390323,75.54193548,0.061935484,None,79.10967742,20.89032258,-48.1708,67.1432,0.880645161,81.58258065,7160,77.99096774,85.35741935,23.77580645,48.67419355,66.95645161,44.77,78.91193548,205.8429032
South Korea,01-04-2017,27522545,70.30366667,95.962,70.884,52043.50467,78.81566667,13.33333333,615.5646667,75.54966667,0.029,None,75.03966667,24.96033333,-48.1708,67.1432,0.859333333,81.58866667,6912,78.00033333,85.359,24.05966667,48.70633333,66.998,44.82166667,78.947,206.123
South Korea,01-05-2017,27522545,70.3516129,96.35709677,71.24419355,52053.04129,78.85290323,13.32903226,615.5367742,75.57709677,0.045483871,None,76.94451613,23.05548387,-48.1708,67.1432,0.898387097,81.6216129,7172,78.03225806,85.36903226,23.57870968,48.71645161,67.05903226,44.81129032,78.95419355,205.6664516
South Korea,01-06-2017,27522545,70.321,96.366,71.14033333,52060.67667,78.904,13.36533333,616.2596667,75.56966667,-0.057,None,78.21566667,21.78433333,-48.1708,67.1432,0.89,81.614,6918,78.054,85.373,23.554,48.695,67.09133333,44.822,78.95033333,206.0913333
South Korea,01-07-2017,27522545,70.25516129,96.57387097,71.34806452,52070.16613,78.94290323,13.34548387,617.4006452,75.61806452,0.001290323,None,73.66903226,26.33096774,-48.1708,67.1432,0.899032258,81.60903226,7077,78.11516129,85.36580645,23.91935484,48.72903226,67.10870968,44.84967742,78.96774194,205.9612903
South Korea,01-08-2017,27522545,70.32129032,96.43064516,71.43,52072.70161,78.96290323,13.36064516,618.543871,75.66419355,0.017419355,None,76.35258065,23.64741935,-48.1708,67.1432,0.863225806,81.64225806,7156,78.16032258,85.39806452,24.00193548,48.75774194,67.17645161,44.85129032,78.99129032,206.2870968
South Korea,01-09-2017,27522545,70.554,97.08833333,71.57333333,52085.258,79.05033333,13.37166667,619.47,75.65566667,0.115,None,74.82666667,25.17333333,-48.1708,67.1432,0.873666667,81.648,6913,78.18566667,85.41833333,24.02533333,48.812,67.189,44.861,78.98433333,206.122
South Korea,01-10-2017,27522545,70.21806452,96.7983871,71.62290323,52085.44387,79.06483871,13.40387097,620.4664516,75.69774194,-0.05483871,None,76.09129032,23.90870968,-48.1708,67.1432,0.881935484,81.67612903,7141,78.22516129,85.40741935,23.78612903,48.84806452,67.2216129,44.88806452,79,205.5616129
South Korea,01-11-2017,27522545,70.41733333,96.92733333,71.695,52105.59667,79.12566667,13.38133333,620.9076667,75.73933333,0.105333333,None,75.21666667,24.78333333,-48.1708,67.1432,0.873333333,81.66833333,6957,78.22966667,85.41266667,24.15566667,48.877,67.376,44.89366667,78.981,206.6866667
South Korea,01-12-2017,27522545,70.37064516,97.17193548,71.93064516,52108.52355,79.15290323,13.38548387,622.1241935,75.74774194,-0.01,None,74.66806452,25.33193548,-48.1708,67.1432,0.892258065,81.72322581,7125,78.28870968,85.42322581,23.80451613,48.90645161,67.30387097,44.93258065,79.00032258,206.2745161
South Korea,01-01-2018,27522545,73.04741935,97.72709677,71.92903226,52118.59452,79.18129032,13.40645161,622.9851613,75.78903226,0.163870968,None,75.83096774,24.16903226,-48.1708,67.1432,0.888709677,81.72677419,7161,78.3183871,85.42806452,23.45677419,48.94516129,67.39612903,44.94419355,79.01419355,206.3125806
South Korea,01-02-2018,27522545,72.83035714,97.83107143,72.23714286,52118.48571,79.23035714,13.42107143,624.1335714,75.80857143,-0.068928571,None,74.35571429,25.64428571,-48.1708,67.1432,0.908928571,81.7775,6485,78.3375,85.44,24.20535714,48.93035714,67.46964286,44.96821429,79.03321429,206.1939286
South Korea,01-03-2018,27522545,73.03193548,97.78,72.27548387,52134.17903,79.27,13.42483871,625.0564516,75.84225806,0.03516129,None,74.51967742,25.48032258,-48.1708,67.1432,0.902903226,81.75451613,7179,78.39741935,85.46483871,24.22322581,48.99354839,67.44870968,44.96645161,79.05129032,205.7229032
South Korea,01-04-2018,27522545,72.88733333,98.094,72.36633333,52146.114,79.32,13.429,625.0213333,75.819,0.003666667,None,74.01666667,25.98333333,-48.1708,67.1432,0.886,81.77166667,6923,78.40933333,85.45333333,23.641,48.997,67.55833333,45.00733333,79.06366667,205.705
South Korea,01-05-2018,27522545,72.90354839,98.30096774,72.52903226,52148.64871,79.3516129,13.4516129,625.8767742,75.85354839,0.015806452,None,75.63548387,24.36451613,-48.1708,67.1432,0.881935484,81.78806452,7125,78.43,85.47387097,23.88193548,49.02870968,67.54,44.9916129,79.03967742,205.9225806
South Korea,01-06-2018,27522545,73.05233333,98.35966667,72.63766667,52156.29967,79.39066667,13.453,626.3736667,75.91033333,0.029,None,78.982,21.018,-48.1708,67.1432,0.909333333,81.82066667,6922,78.47733333,85.469,23.426,49.017,67.543,45.02233333,79.06466667,205.9626667
